"ID","Project.Name","Camera.Trap.Name","Latitude","Longitude","Sampling.Event","Photo.Type","Photo.Date","Photo.time","Raw.Name","Class","Order","Family","Genus","Species","Number.of.Animals","Person.Identifying.the.Photo","Camera.Serial.Number","Camera.Start.Date","Camera.End.Date","Person.setting.up.the.Camera","Person.picking.up.the.Camera","Camera.Manufacturer","Camera.Model","Sequence.Info","Moon.Phase","Temperature","Flash","Organization.Name"
1,"FNS","CT-FNS-1-1",-16.814,-48.65228,2019,NA,2019-11-10,"12:30:30","11100001.JPG","","","","","",NA,"",NA,2019-11-10,2019-11-29,"Mariella Butti","Mariella Butti","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
2,"FNS","CT-FNS-1-1",-16.814,-48.65228,2019,NA,2019-11-10,"12:31:19","11100024.JPG","","","","","",NA,"",NA,2019-11-10,2019-11-29,"Mariella Butti","Mariella Butti","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
3,"FNS","CT-FNS-1-1",-16.814,-48.65228,2019,NA,2019-11-14,"03:56:05","11140044.JPG","MAMMALIA","CETARTIODACTYLA","CERVIDAE","Mazama","",1,"Ludmila Tavares e Almeida",NA,2019-11-10,2019-11-29,"Mariella Butti","Mariella Butti","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
4,"FNS","CT-FNS-1-1",-16.814,-48.65228,2019,NA,2019-11-14,"03:56:06","11140045.JPG","MAMMALIA","CETARTIODACTYLA","CERVIDAE","Mazama","",1,"Ludmila Tavares e Almeida",NA,2019-11-10,2019-11-29,"Mariella Butti","Mariella Butti","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
5,"FNS","CT-FNS-1-1",-16.814,-48.65228,2019,NA,2019-11-14,"03:56:07","11140046.JPG","MAMMALIA","CETARTIODACTYLA","CERVIDAE","Mazama","",1,"Ludmila Tavares e Almeida",NA,2019-11-10,2019-11-29,"Mariella Butti","Mariella Butti","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
6,"FNS","CT-FNS-1-1",-16.814,-48.65228,2019,NA,2019-11-14,"03:56:11","11140047.JPG","MAMMALIA","CETARTIODACTYLA","CERVIDAE","Mazama","",1,"Ludmila Tavares e Almeida",NA,2019-11-10,2019-11-29,"Mariella Butti","Mariella Butti","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
7,"FNS","CT-FNS-1-1",-16.814,-48.65228,2019,NA,2019-11-14,"03:56:12","11140048.JPG","MAMMALIA","CETARTIODACTYLA","CERVIDAE","Mazama","",1,"Ludmila Tavares e Almeida",NA,2019-11-10,2019-11-29,"Mariella Butti","Mariella Butti","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
8,"FNS","CT-FNS-1-1",-16.814,-48.65228,2019,NA,2019-11-14,"03:56:13","11140049.JPG","MAMMALIA","CETARTIODACTYLA","CERVIDAE","Mazama","",1,"Ludmila Tavares e Almeida",NA,2019-11-10,2019-11-29,"Mariella Butti","Mariella Butti","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
9,"FNS","CT-FNS-1-1",-16.814,-48.65228,2019,NA,2019-11-17,"02:28:35","11170050.JPG","MAMMALIA","PILOSA","MYRMECOPHAGIDAE","Tamandua","tetradactyla",1,"Ludmila Tavares e Almeida",NA,2019-11-10,2019-11-29,"Mariella Butti","Mariella Butti","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
10,"FNS","CT-FNS-1-1",-16.814,-48.65228,2019,NA,2019-11-17,"02:28:36","11170051.JPG","MAMMALIA","PILOSA","MYRMECOPHAGIDAE","Tamandua","tetradactyla",1,"Ludmila Tavares e Almeida",NA,2019-11-10,2019-11-29,"Mariella Butti","Mariella Butti","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
11,"FNS","CT-FNS-1-1",-16.814,-48.65228,2019,NA,2019-11-17,"02:28:37","11170052.JPG","MAMMALIA","PILOSA","MYRMECOPHAGIDAE","Tamandua","tetradactyla",1,"Ludmila Tavares e Almeida",NA,2019-11-10,2019-11-29,"Mariella Butti","Mariella Butti","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
12,"FNS","CT-FNS-1-1",-16.814,-48.65228,2019,NA,2019-11-17,"02:28:40","11170053.JPG","MAMMALIA","PILOSA","MYRMECOPHAGIDAE","Tamandua","tetradactyla",1,"Ludmila Tavares e Almeida",NA,2019-11-10,2019-11-29,"Mariella Butti","Mariella Butti","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
13,"FNS","CT-FNS-1-1",-16.814,-48.65228,2019,NA,2019-11-17,"02:28:41","11170054.JPG","MAMMALIA","PILOSA","MYRMECOPHAGIDAE","Tamandua","tetradactyla",1,"Ludmila Tavares e Almeida",NA,2019-11-10,2019-11-29,"Mariella Butti","Mariella Butti","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
14,"FNS","CT-FNS-1-1",-16.814,-48.65228,2019,NA,2019-11-17,"02:28:42","11170055.JPG","MAMMALIA","PILOSA","MYRMECOPHAGIDAE","Tamandua","tetradactyla",1,"Ludmila Tavares e Almeida",NA,2019-11-10,2019-11-29,"Mariella Butti","Mariella Butti","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
15,"FNS","CT-FNS-1-1",-16.814,-48.65228,2019,NA,2019-11-20,"23:21:13","11200056.JPG","MAMMALIA","CARNIVORA","PROCYONIDAE","Nasua","nasua",1,"Ludmila Tavares e Almeida",NA,2019-11-10,2019-11-29,"Mariella Butti","Mariella Butti","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
16,"FNS","CT-FNS-1-1",-16.814,-48.65228,2019,NA,2019-11-20,"23:21:13","11200057.JPG","MAMMALIA","CARNIVORA","PROCYONIDAE","Nasua","nasua",1,"Ludmila Tavares e Almeida",NA,2019-11-10,2019-11-29,"Mariella Butti","Mariella Butti","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
17,"FNS","CT-FNS-1-1",-16.814,-48.65228,2019,NA,2019-11-20,"23:21:14","11200058.JPG","MAMMALIA","CARNIVORA","PROCYONIDAE","Nasua","nasua",1,"Ludmila Tavares e Almeida",NA,2019-11-10,2019-11-29,"Mariella Butti","Mariella Butti","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
18,"FNS","CT-FNS-1-1",-16.814,-48.65228,2019,NA,2019-11-20,"23:21:18","11200059.JPG","MAMMALIA","CARNIVORA","PROCYONIDAE","Nasua","nasua",1,"Ludmila Tavares e Almeida",NA,2019-11-10,2019-11-29,"Mariella Butti","Mariella Butti","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
19,"FNS","CT-FNS-1-1",-16.814,-48.65228,2019,NA,2019-11-20,"23:21:19","11200060.JPG","MAMMALIA","CARNIVORA","PROCYONIDAE","Nasua","nasua",1,"Ludmila Tavares e Almeida",NA,2019-11-10,2019-11-29,"Mariella Butti","Mariella Butti","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
20,"FNS","CT-FNS-1-1",-16.814,-48.65228,2019,NA,2019-11-20,"23:21:20","11200061.JPG","MAMMALIA","CARNIVORA","PROCYONIDAE","Nasua","nasua",1,"Ludmila Tavares e Almeida",NA,2019-11-10,2019-11-29,"Mariella Butti","Mariella Butti","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
21,"FNS","CT-FNS-1-1",-16.814,-48.65228,2019,NA,2019-11-20,"23:21:23","11200062.JPG","MAMMALIA","CARNIVORA","PROCYONIDAE","Nasua","nasua",1,"Ludmila Tavares e Almeida",NA,2019-11-10,2019-11-29,"Mariella Butti","Mariella Butti","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
22,"FNS","CT-FNS-1-1",-16.814,-48.65228,2019,NA,2019-11-20,"23:21:24","11200063.JPG","MAMMALIA","CARNIVORA","PROCYONIDAE","Nasua","nasua",1,"Ludmila Tavares e Almeida",NA,2019-11-10,2019-11-29,"Mariella Butti","Mariella Butti","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
23,"FNS","CT-FNS-1-1",-16.814,-48.65228,2019,NA,2019-11-20,"23:21:25","11200064.JPG","MAMMALIA","CARNIVORA","PROCYONIDAE","Nasua","nasua",1,"Ludmila Tavares e Almeida",NA,2019-11-10,2019-11-29,"Mariella Butti","Mariella Butti","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
24,"FNS","CT-FNS-1-1",-16.814,-48.65228,2019,NA,2019-11-20,"23:21:41","11200065.JPG","MAMMALIA","CARNIVORA","PROCYONIDAE","Nasua","nasua",1,"Ludmila Tavares e Almeida",NA,2019-11-10,2019-11-29,"Mariella Butti","Mariella Butti","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
25,"FNS","CT-FNS-1-1",-16.814,-48.65228,2019,NA,2019-11-20,"23:21:42","11200066.JPG","MAMMALIA","CARNIVORA","PROCYONIDAE","Nasua","nasua",1,"Ludmila Tavares e Almeida",NA,2019-11-10,2019-11-29,"Mariella Butti","Mariella Butti","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
26,"FNS","CT-FNS-1-1",-16.814,-48.65228,2019,NA,2019-11-20,"23:21:43","11200067.JPG","MAMMALIA","CARNIVORA","PROCYONIDAE","Nasua","nasua",1,"Ludmila Tavares e Almeida",NA,2019-11-10,2019-11-29,"Mariella Butti","Mariella Butti","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
27,"FNS","CT-FNS-1-1",-16.814,-48.65228,2019,NA,2019-11-22,"15:16:36","11220068.JPG","MAMMALIA","PILOSA","MYRMECOPHAGIDAE","Myrmecophaga","tridactyla",1,"Ludmila Tavares e Almeida",NA,2019-11-10,2019-11-29,"Mariella Butti","Mariella Butti","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
28,"FNS","CT-FNS-1-1",-16.814,-48.65228,2019,NA,2019-11-22,"15:16:37","11220069.JPG","MAMMALIA","PILOSA","MYRMECOPHAGIDAE","Myrmecophaga","tridactyla",1,"Ludmila Tavares e Almeida",NA,2019-11-10,2019-11-29,"Mariella Butti","Mariella Butti","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
29,"FNS","CT-FNS-1-1",-16.814,-48.65228,2019,NA,2019-11-22,"15:16:38","11220070.JPG","MAMMALIA","PILOSA","MYRMECOPHAGIDAE","Myrmecophaga","tridactyla",1,"Ludmila Tavares e Almeida",NA,2019-11-10,2019-11-29,"Mariella Butti","Mariella Butti","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
30,"FNS","CT-FNS-1-1",-16.814,-48.65228,2019,NA,2019-11-22,"15:16:41","11220071.JPG","MAMMALIA","PILOSA","MYRMECOPHAGIDAE","Myrmecophaga","tridactyla",1,"Ludmila Tavares e Almeida",NA,2019-11-10,2019-11-29,"Mariella Butti","Mariella Butti","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
31,"FNS","CT-FNS-1-1",-16.814,-48.65228,2019,NA,2019-11-22,"15:16:42","11220072.JPG","MAMMALIA","PILOSA","MYRMECOPHAGIDAE","Myrmecophaga","tridactyla",1,"Ludmila Tavares e Almeida",NA,2019-11-10,2019-11-29,"Mariella Butti","Mariella Butti","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
32,"FNS","CT-FNS-1-1",-16.814,-48.65228,2019,NA,2019-11-22,"15:16:43","11220073.JPG","MAMMALIA","PILOSA","MYRMECOPHAGIDAE","Myrmecophaga","tridactyla",1,"Ludmila Tavares e Almeida",NA,2019-11-10,2019-11-29,"Mariella Butti","Mariella Butti","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
33,"FNS","CT-FNS-1-1",-16.814,-48.65228,2019,NA,2019-11-24,"19:47:40","11240077.JPG","MAMMALIA","CARNIVORA","PROCYONIDAE","Nasua","nasua",1,"Ludmila Tavares e Almeida",NA,2019-11-10,2019-11-29,"Mariella Butti","Mariella Butti","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
34,"FNS","CT-FNS-1-1",-16.814,-48.65228,2019,NA,2019-11-24,"19:47:41","11240078.JPG","MAMMALIA","CARNIVORA","PROCYONIDAE","Nasua","nasua",1,"Ludmila Tavares e Almeida",NA,2019-11-10,2019-11-29,"Mariella Butti","Mariella Butti","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
35,"FNS","CT-FNS-1-1",-16.814,-48.65228,2019,NA,2019-11-24,"19:47:42","11240079.JPG","MAMMALIA","CARNIVORA","PROCYONIDAE","Nasua","nasua",1,"Ludmila Tavares e Almeida",NA,2019-11-10,2019-11-29,"Mariella Butti","Mariella Butti","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
36,"FNS","CT-FNS-1-1",-16.814,-48.65228,2019,NA,2019-11-24,"19:47:46","11240080.JPG","MAMMALIA","CARNIVORA","PROCYONIDAE","Nasua","nasua",1,"Ludmila Tavares e Almeida",NA,2019-11-10,2019-11-29,"Mariella Butti","Mariella Butti","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
37,"FNS","CT-FNS-1-1",-16.814,-48.65228,2019,NA,2019-11-24,"19:47:47","11240081.JPG","MAMMALIA","CARNIVORA","PROCYONIDAE","Nasua","nasua",1,"Ludmila Tavares e Almeida",NA,2019-11-10,2019-11-29,"Mariella Butti","Mariella Butti","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
38,"FNS","CT-FNS-1-1",-16.814,-48.65228,2019,NA,2019-11-24,"19:47:48","11240082.JPG","MAMMALIA","CARNIVORA","PROCYONIDAE","Nasua","nasua",1,"Ludmila Tavares e Almeida",NA,2019-11-10,2019-11-29,"Mariella Butti","Mariella Butti","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
39,"FNS","CT-FNS-1-1",-16.814,-48.65228,2019,NA,2019-11-24,"19:50:09","11240083.JPG","","","","","",NA,"",NA,2019-11-10,2019-11-29,"Mariella Butti","Mariella Butti","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
40,"FNS","CT-FNS-1-1",-16.814,-48.65228,2019,NA,2019-11-24,"19:50:10","11240084.JPG","","","","","",NA,"",NA,2019-11-10,2019-11-29,"Mariella Butti","Mariella Butti","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
41,"FNS","CT-FNS-1-1",-16.814,-48.65228,2019,NA,2019-11-24,"19:50:11","11240085.JPG","","","","","",NA,"",NA,2019-11-10,2019-11-29,"Mariella Butti","Mariella Butti","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
42,"FNS","CT-FNS-1-1",-16.814,-48.65228,2019,NA,2019-11-24,"19:52:42","11240086.JPG",NA,NA,NA,"Unknown","Unknown",NA,"",NA,2019-11-10,2019-11-29,"Mariella Butti","Mariella Butti","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
43,"FNS","CT-FNS-1-1",-16.814,-48.65228,2019,NA,2019-11-24,"19:52:43","11240087.JPG",NA,NA,NA,"Unknown","Unknown",NA,"",NA,2019-11-10,2019-11-29,"Mariella Butti","Mariella Butti","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
44,"FNS","CT-FNS-1-1",-16.814,-48.65228,2019,NA,2019-11-24,"19:52:44","11240088.JPG",NA,NA,NA,"Unknown","Unknown",NA,"",NA,2019-11-10,2019-11-29,"Mariella Butti","Mariella Butti","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
45,"FNS","CT-FNS-1-1",-16.814,-48.65228,2019,NA,2019-11-25,"04:24:24","11250089.JPG","MAMMALIA","CETARTIODACTYLA","SUIDAE","Sus","scrofa",1,"Ludmila Tavares e Almeida",NA,2019-11-10,2019-11-29,"Mariella Butti","Mariella Butti","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
46,"FNS","CT-FNS-1-1",-16.814,-48.65228,2019,NA,2019-11-25,"04:24:25","11250090.JPG","MAMMALIA","CETARTIODACTYLA","SUIDAE","Sus","scrofa",1,"Ludmila Tavares e Almeida",NA,2019-11-10,2019-11-29,"Mariella Butti","Mariella Butti","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
47,"FNS","CT-FNS-1-1",-16.814,-48.65228,2019,NA,2019-11-25,"04:24:26","11250091.JPG","MAMMALIA","CETARTIODACTYLA","SUIDAE","Sus","scrofa",1,"Ludmila Tavares e Almeida",NA,2019-11-10,2019-11-29,"Mariella Butti","Mariella Butti","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
48,"FNS","CT-FNS-1-1",-16.814,-48.65228,2019,NA,2019-11-25,"04:24:51","11250092.JPG","MAMMALIA","CETARTIODACTYLA","SUIDAE","Sus","scrofa",1,"Ludmila Tavares e Almeida",NA,2019-11-10,2019-11-29,"Mariella Butti","Mariella Butti","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
49,"FNS","CT-FNS-1-1",-16.814,-48.65228,2019,NA,2019-11-25,"04:24:52","11250093.JPG","MAMMALIA","CETARTIODACTYLA","SUIDAE","Sus","scrofa",1,"Ludmila Tavares e Almeida",NA,2019-11-10,2019-11-29,"Mariella Butti","Mariella Butti","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
50,"FNS","CT-FNS-1-1",-16.814,-48.65228,2019,NA,2019-11-25,"04:24:53","11250094.JPG","MAMMALIA","CETARTIODACTYLA","SUIDAE","Sus","scrofa",1,"Ludmila Tavares e Almeida",NA,2019-11-10,2019-11-29,"Mariella Butti","Mariella Butti","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
51,"FNS","CT-FNS-1-1",-16.814,-48.65228,2019,NA,2019-11-27,"15:00:37","11270095.JPG","MAMMALIA","CETARTIODACTYLA","SUIDAE","Sus","scrofa",1,"Ludmila Tavares e Almeida",NA,2019-11-10,2019-11-29,"Mariella Butti","Mariella Butti","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
52,"FNS","CT-FNS-1-1",-16.814,-48.65228,2019,NA,2019-11-27,"15:00:38","11270096.JPG","MAMMALIA","CETARTIODACTYLA","SUIDAE","Sus","scrofa",1,"Ludmila Tavares e Almeida",NA,2019-11-10,2019-11-29,"Mariella Butti","Mariella Butti","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
53,"FNS","CT-FNS-1-1",-16.814,-48.65228,2019,NA,2019-11-27,"15:00:38","11270097.JPG","MAMMALIA","CETARTIODACTYLA","SUIDAE","Sus","scrofa",1,"Ludmila Tavares e Almeida",NA,2019-11-10,2019-11-29,"Mariella Butti","Mariella Butti","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
54,"FNS","CT-FNS-1-1",-16.814,-48.65228,2019,NA,2019-11-27,"15:00:42","11270098.JPG","MAMMALIA","CETARTIODACTYLA","SUIDAE","Sus","scrofa",1,"Ludmila Tavares e Almeida",NA,2019-11-10,2019-11-29,"Mariella Butti","Mariella Butti","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
55,"FNS","CT-FNS-1-1",-16.814,-48.65228,2019,NA,2019-11-27,"15:00:43","11270099.JPG","MAMMALIA","CETARTIODACTYLA","SUIDAE","Sus","scrofa",1,"Ludmila Tavares e Almeida",NA,2019-11-10,2019-11-29,"Mariella Butti","Mariella Butti","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
56,"FNS","CT-FNS-1-1",-16.814,-48.65228,2019,NA,2019-11-27,"15:00:44","11270100.JPG","MAMMALIA","CETARTIODACTYLA","SUIDAE","Sus","scrofa",1,"Ludmila Tavares e Almeida",NA,2019-11-10,2019-11-29,"Mariella Butti","Mariella Butti","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
57,"FNS","CT-FNS-1-1",-16.814,-48.65228,2019,NA,2019-11-27,"15:00:48","11270101.JPG","MAMMALIA","CETARTIODACTYLA","SUIDAE","Sus","scrofa",1,"Ludmila Tavares e Almeida",NA,2019-11-10,2019-11-29,"Mariella Butti","Mariella Butti","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
58,"FNS","CT-FNS-1-1",-16.814,-48.65228,2019,NA,2019-11-27,"15:00:49","11270102.JPG","MAMMALIA","CETARTIODACTYLA","SUIDAE","Sus","scrofa",1,"Ludmila Tavares e Almeida",NA,2019-11-10,2019-11-29,"Mariella Butti","Mariella Butti","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
59,"FNS","CT-FNS-1-1",-16.814,-48.65228,2019,NA,2019-11-27,"15:00:49","11270103.JPG","MAMMALIA","CETARTIODACTYLA","SUIDAE","Sus","scrofa",1,"Ludmila Tavares e Almeida",NA,2019-11-10,2019-11-29,"Mariella Butti","Mariella Butti","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
60,"FNS","CT-FNS-1-1",-16.814,-48.65228,2019,NA,2019-11-29,"01:19:03","11290110.JPG",NA,NA,NA,"Unknown","Unknown",NA,"",NA,2019-11-10,2019-11-29,"Mariella Butti","Mariella Butti","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
61,"FNS","CT-FNS-1-1",-16.814,-48.65228,2019,NA,2019-11-29,"01:19:04","11290111.JPG",NA,NA,NA,"Unknown","Unknown",NA,"",NA,2019-11-10,2019-11-29,"Mariella Butti","Mariella Butti","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
62,"FNS","CT-FNS-1-1",-16.814,-48.65228,2019,NA,2019-11-29,"01:19:05","11290112.JPG",NA,NA,NA,"Unknown","Unknown",NA,"",NA,2019-11-10,2019-11-29,"Mariella Butti","Mariella Butti","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
63,"FNS","CT-FNS-1-1",-16.814,-48.65228,2019,NA,2019-11-29,"05:41:31","11290113.JPG","AVES","STRUTHIONIFORMES","TINAMIDAE","Crypturellus","undulatus",6,"Ludmila Tavares e Almeida",NA,2019-11-10,2019-11-29,"Mariella Butti","Mariella Butti","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
64,"FNS","CT-FNS-1-1",-16.814,-48.65228,2019,NA,2019-11-29,"05:41:32","11290114.JPG","AVES","STRUTHIONIFORMES","TINAMIDAE","Crypturellus","undulatus",6,"Ludmila Tavares e Almeida",NA,2019-11-10,2019-11-29,"Mariella Butti","Mariella Butti","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
65,"FNS","CT-FNS-1-1",-16.814,-48.65228,2019,NA,2019-11-29,"05:41:33","11290115.JPG","AVES","STRUTHIONIFORMES","TINAMIDAE","Crypturellus","undulatus",6,"Ludmila Tavares e Almeida",NA,2019-11-10,2019-11-29,"Mariella Butti","Mariella Butti","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
66,"FNS","CT-FNS-1-1",-16.814,-48.65228,2019,NA,2019-11-29,"05:41:37","11290116.JPG","AVES","STRUTHIONIFORMES","TINAMIDAE","Crypturellus","undulatus",6,"Ludmila Tavares e Almeida",NA,2019-11-10,2019-11-29,"Mariella Butti","Mariella Butti","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
67,"FNS","CT-FNS-1-1",-16.814,-48.65228,2019,NA,2019-11-29,"05:41:37","11290117.JPG","AVES","STRUTHIONIFORMES","TINAMIDAE","Crypturellus","undulatus",6,"Ludmila Tavares e Almeida",NA,2019-11-10,2019-11-29,"Mariella Butti","Mariella Butti","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
68,"FNS","CT-FNS-1-1",-16.814,-48.65228,2019,NA,2019-11-29,"05:41:38","11290118.JPG","AVES","STRUTHIONIFORMES","TINAMIDAE","Crypturellus","undulatus",6,"Ludmila Tavares e Almeida",NA,2019-11-10,2019-11-29,"Mariella Butti","Mariella Butti","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
69,"FNS","CT-FNS-1-1",-16.814,-48.65228,2019,NA,2019-11-29,"05:41:42","11290119.JPG","AVES","STRUTHIONIFORMES","TINAMIDAE","Crypturellus","undulatus",6,"Ludmila Tavares e Almeida",NA,2019-11-10,2019-11-29,"Mariella Butti","Mariella Butti","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
70,"FNS","CT-FNS-1-1",-16.814,-48.65228,2019,NA,2019-11-29,"05:41:42","11290120.JPG","AVES","STRUTHIONIFORMES","TINAMIDAE","Crypturellus","undulatus",6,"Ludmila Tavares e Almeida",NA,2019-11-10,2019-11-29,"Mariella Butti","Mariella Butti","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
71,"FNS","CT-FNS-1-1",-16.814,-48.65228,2019,NA,2019-11-29,"05:41:43","11290121.JPG","AVES","STRUTHIONIFORMES","TINAMIDAE","Crypturellus","undulatus",6,"Ludmila Tavares e Almeida",NA,2019-11-10,2019-11-29,"Mariella Butti","Mariella Butti","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
72,"FNS","CT-FNS-1-1",-16.814,-48.65228,2019,NA,2019-11-29,"05:41:47","11290122.JPG","AVES","STRUTHIONIFORMES","TINAMIDAE","Crypturellus","undulatus",6,"Ludmila Tavares e Almeida",NA,2019-11-10,2019-11-29,"Mariella Butti","Mariella Butti","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
73,"FNS","CT-FNS-1-1",-16.814,-48.65228,2019,NA,2019-11-29,"05:41:47","11290123.JPG","AVES","STRUTHIONIFORMES","TINAMIDAE","Crypturellus","undulatus",6,"Ludmila Tavares e Almeida",NA,2019-11-10,2019-11-29,"Mariella Butti","Mariella Butti","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
74,"FNS","CT-FNS-1-1",-16.814,-48.65228,2019,NA,2019-11-29,"05:41:48","11290124.JPG","AVES","STRUTHIONIFORMES","TINAMIDAE","Crypturellus","undulatus",6,"Ludmila Tavares e Almeida",NA,2019-11-10,2019-11-29,"Mariella Butti","Mariella Butti","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
75,"FNS","CT-FNS-1-1",-16.814,-48.65228,2019,NA,2019-11-29,"05:41:52","11290125.JPG","AVES","STRUTHIONIFORMES","TINAMIDAE","Crypturellus","undulatus",6,"Ludmila Tavares e Almeida",NA,2019-11-10,2019-11-29,"Mariella Butti","Mariella Butti","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
